respondent_id,agency_name,loan_type_name,loan_type,property_type_name,property_type,loan_purpose_name,loan_purpose,owner_occupancy_name,owner_occupancy,loan_amount_000s,action_taken_name,action_taken,applicant_ethnicity_name,applicant_ethnicity,applicant_race_name_1,applicant_race_1,applicant_sex_name,applicant_sex,applicant_income_000s,hud_median_family_income_000s,tract_to_msamd_income,approval_status_name,income_class_name,,Action,Name,Reference
276579,Consumer Financial Protection Bureau,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,218,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,,72.5,216.160004,,,,,,
146672,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,152,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,39,77.5,124.239998,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,625,Loan originated,1,Not Hispanic or Latino,2,Asian,2,Female,2,167,111.2,89.3899994,,,,,,
280110,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,116,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,153,74.7,166.460007,,,,,,
233031,Consumer Financial Protection Bureau,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,107,Application approved but not accepted,2,Hispanic or Latino,1,Native Hawaiian or Other Pacific Islander,4,Female,2,25,59.1,52.9900017,,,,,,
480228,Consumer Financial Protection Bureau,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,151,Loan originated,1,Hispanic or Latino,1,White,5,Male,1,74,55.8,136.529999,,,,,,
4186591,Consumer Financial Protection Bureau,FSA/RHS-guaranteed,4,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,167,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,101,99.8,73.7399979,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,135,Loan purchased by the institution,6,Not Hispanic or Latino,2,White,5,Male,1,56,74.5,104.879997,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Not owner-occupied as a principal dwelling,2,252,Loan purchased by the institution,6,Not Hispanic or Latino,2,White,5,Male,1,178,79.3,179.119995,,,,,,
233031,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,261,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,68,61.5,151.479996,,,,,,
504713,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,132,Loan originated,1,Hispanic or Latino,1,White,5,Female,2,,74.6,137.940002,,,,,,
476810,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,126,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,109,110.8,92.1600037,,,,,,
504713,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,636,Loan originated,1,Not Hispanic or Latino,2,Asian,2,Female,2,108,74.7,199.199997,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,339,Loan purchased by the institution,6,Not Hispanic or Latino,2,White,5,Male,1,145,73.4,192.330002,,,,,,
146672,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,636,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,254,64.3,225.899994,,,,,,
617677,Consumer Financial Protection Bureau,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,157,Application denied by financial institution,3,Not Hispanic or Latino,2,Asian,2,Male,1,52,47.9,95.2799988,,,,,,
817824,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,156,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,86,65.6,156.240005,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,370,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,116,79.3,98.0599976,,,,,,
852218,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,143,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,99,77.5,202.089996,,,,,,
852218,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,318,Loan originated,1,Hispanic or Latino,1,White,5,Female,2,82,111.2,131.080002,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,Manufactured housing,2,Home improvement,2,Owner-occupied as a principal dwelling,1,3,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,38,68.8,93.2799988,,,,,,
146672,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Not owner-occupied as a principal dwelling,2,388,Loan originated,1,Not Hispanic or Latino,2,Asian,2,Male,1,147,96,114.68,,,,,,
451965,Consumer Financial Protection Bureau,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,84,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,62,55.8,103.309998,,,,,,
476810,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,125,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,124,77.5,126.400002,,,,,,
617677,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,125,Loan originated,1,Not Hispanic or Latino,2,Black or African American,3,Male,1,59,73,86.7900009,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Not owner-occupied as a principal dwelling,2,210,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,147,83.9,82.5100021,,,,,,
4186591,Consumer Financial Protection Bureau,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,92,Loan originated,1,Not Hispanic or Latino,2,Black or African American,3,Male,1,33,69.2,75.6299973,,,,,,
852218,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,973,Loan originated,1,Not Hispanic or Latino,2,Asian,2,Male,1,222,113.1,173.149994,,,,,,
2712969,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,90,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,57,82.2,87.5400009,,,,,,
112837,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,35,Application denied by financial institution,3,"Information not provided by applicant in mail, Internet, or telephone application",3,White,5,Male,1,83,73.7,137.940002,,,,,,
12311,Consumer Financial Protection Bureau,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,167,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,88,54.5,118.32,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,302,Loan originated,1,Not Hispanic or Latino,2,Asian,2,Female,2,94,61.9,141.550003,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,168,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,109,83.9,87.3199997,,,,,,
675332,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,15,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,85,69.2,91.2699966,,,,,,
852218,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,494,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,249,79.3,153.490005,,,,,,
75633,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,173,Loan originated,1,Not Hispanic or Latino,2,Asian,2,Male,1,71,89.8,67.2399979,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,152,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,63,66.2,41.2900009,,,,,,
817824,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,2,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,94,55.8,99.5699997,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,282,Loan purchased by the institution,6,Not Hispanic or Latino,2,White,5,Male,1,85,65.5,114.720001,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,176,Loan purchased by the institution,6,Not Hispanic or Latino,2,White,5,Male,1,70,61.9,100.110001,,,,,,
146672,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,237,Application denied by financial institution,3,Not Hispanic or Latino,2,Asian,2,Female,2,36,88,98.0699997,,,,,,
288853,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,235,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,94,83.9,127.849998,,,,,,
804963,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,1000,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,200,113.1,147.300003,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Not owner-occupied as a principal dwelling,2,1500,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,301,79.3,170.860001,,,,,,
233031,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,20,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,65,53.5,129.789993,,,,,,
54-0259290,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,531,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,159,107.6,172.070007,,,,,,
1189117,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,165,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,70,45,108.550003,,,,,,
3918898,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,1216,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,382,88,139.740005,,,,,,
233031,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Not owner-occupied as a principal dwelling,2,182,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,156,45.6,128.960007,,,,,,
940311,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,66,Loan originated,1,Hispanic or Latino,1,White,5,Female,2,39,18.8,105.480003,,,,,,
451965,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Not owner-occupied as a principal dwelling,2,5,Application denied by financial institution,3,Not Hispanic or Latino,2,Black or African American,3,Female,2,40,91.1,49.5099983,,,,,,
852218,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,123,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,69,79.6,122.43,,,,,,
504713,Consumer Financial Protection Bureau,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,145,Loan originated,1,Not Hispanic or Latino,2,Black or African American,3,Female,2,39,83.9,115.949997,,,,,,
